group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
coagulation_tissue_factor_induced,5902-2,Coagulation tissue factor induced,PPP,s,pat/ctl|sec|SECONDS|SEC|sec/ctl,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,".PROTHROMBIN TIME (TEST:WH201.0225)|PT (TEST:DCSQE-PT)|PROTHROMBIN TIME (TEST:NHSQE-ZPT)|W PT (TEST:BH1-267)|PT WB (TEST:NHPTWB)|PROTHROMBIN TIME (TEST:WHZPT)|PROTHROMBIN TIME (TEST:NCPRTME)|PROTHROMBIN TIME (PT), P (TEST:SCLUP1)|PROTHROMBIN TIME (TEST:VHSQE-ZPT)|PROTHROMBIN TIME BLOOD (TEST:EL:5290006796)|PT (TEST:DHSQE-PT)|PT (TEST:BHPT)|PT BLOOD (TEST:EL:5200011201)|SUPERSTAT PT (TEST:MHXPT)|PROTHROMBIN TIME (TEST:FH20.0400)|PT (TEST:SHPT)|PROTHROMBIN TIME (PT), P (TEST:MCSQ-LUP1)|PROTHROMBIN TIME (PT) (TEST:MCSQ-ALUPP2)|PT (TEST:WHPT)|PROTHROMBIN TIME (PT), P (TEST:NCSQE-LUP1)|PT (TEST:MH.PT)|PT (TEST:NHSQE-PT)|PROTHROMBIN TIME (TEST:WH201.0200)|PROTHROMBIN TIME (TEST:EL:5210000392)|PT POC (TEST:MHSQ-PT7)|PT (TEST:MHSQ-PT)|PROTHROMBIN TIME - CA (TEST:NHPT1C)|PT (PAT/CTRL) (TEST:MH130)|PROTIME (TEST:NHPT)|SUPERSTAT PT (TEST:MHSQ-XPT)|PT POC (TEST:VHSQE-PT7)|PT (TEST:SH200.0300)|PROTHROMBIN TIME (TEST:FC70.0100)|PROTHROMBIN TIME (TEST:MHSQ-ZPT)|PROTHROMBIN TIME (PT) BLOOD (TEST:EL:5290007131)|PT 850 (TEST:BH1-615)|PT (TEST:VHSQE-PT)|PROTIME (TEST:NCPT)|PROTHROMBIN TIME (TEST:FC20.0400)|PT (TEST:BH1-48)|PT (TEST:MHMCAPT)|PROTHROMBIN TIME (PT), P (TEST:FCLUP1)|PT (TEST:FHPT)|PROTHROMBIN TIME (PT) (TEST:NCSQE-ALUPP2)|PT (TEST:MHPT)",5349,326258
coagulation_tissue_factor_induced_factor_substitution^immediately_after_addition_of_normal_plasma,5959-2,Coagulation tissue factor induced.factor substitution^immediately after addition of normal plasma,PPP,s,s|sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT (INCUB W/NL PLASMA) (TEST:EL:5200011247)|PT MIX 1:1 (TEST:NCPTMX)|PT MIX 1:1 (TEST:NCSQE-PTMX1)|PT MIX 1:1 (TEST:FC70.0300),12,43
coagulation_tissue_factor_induced_inr,6301-6,Coagulation tissue factor induced.INR,PPP,INR,SEC,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PT INR (TEST:MHMDAINR)|INR (TEST:WHZPTI)|INR,FOX (TEST:BH1-503)|INR BLOOD (TEST:EL:5290007132)|INR ISTAT (TEST:NCINRIS)|WB INR (TEST:NHWBINR)|INR (TEST:MHSQ-ZPTI)|PT-INR (TEST:NHSQE-PTI)|PT-INR (TEST:MHSQ-PTI)|PROTHROMBIN TIME/INR (TEST:WH201.0100)|INR - CA (TEST:NHINRC)|PT(INR) (TEST:BH1-265)|PT-INR (TEST:WHPTI)|INR (TEST:NCINR)|PT-INR (TEST:MHPT-INR)|PT-INR (TEST:FHPTI)|INR (TEST:NHSQE-ZPTI)|INR (TEST:NCINRL)|INR (TEST:MCSQ-ALUPP3)|INR POC (TEST:NHSQE-PTI7)|INR (TEST:FCLUP2)|INR ISTAT (TEST:NCINREND)|INR POC (TEST:MHSQ-PTI7)|INR (TEST:MCSQ-LUP2)|PT-INR (TEST:DHSQE-PTI)|INR POC (TEST:VHSQE-PTI7)|PT-INR (TEST:MH.PTINR)|INR (TEST:NCSQE-ALUPP3)|INR BLOOD (TEST:EL:5200011231)|INR (TEST:NHINR)|INR ISTAT (TEST:NCINRANS)|INTER NORMALIZ RATIO (TEST:FC20.0420)|INTER NORMALIZ RATIO (TEST:FH20.0420)|PT-INR (TEST:SHPTI)|PT-INR (TEST:VHSQE-PTI)|.INR POINT OF CARE (TEST:WH201.0354)|.INR (TEST:WH201.0325)|INR (TEST:EL:5210000394)|INR ISTAT (TEST:NCINRUIR)|INR (TEST:VHSQE-ZPTI)|INR (TEST:SH200.0400)|WB PT(INR) (TEST:BH1-268)|INR ISTAT (TEST:NHINRIS)|INR (TEST:FC70.0200)|INR ISTAT (TEST:NCINRSGC)|INR ISTAT (TEST:NCINRCAT)|INR (TEST:EL:5200011232)|INR (TEST:WH201.0300)|INR ISTAT (TEST:NCINRRAD)|INR (TEST:SCLUP2)|INR (TEST:NCSQE-LUP2)|INR (PONT OF CARE) (TEST:WH201.0352)|PT-INR (TEST:BHPTI)|INR (TEST:DCSQE-PTI)|SUPERSTAT PT-INR (TEST:MHSQ-XPTI)",5349,323388
collagen_5_ug/ml_chrono-lume_test_bh1-542,,,,nm,nm,{},0.0,9999.0,0.0,9999.0,3,False,,COLLAGEN 1 UG/ML CHRONO-LUME (TEST:BH1-540)|COLLAGEN 5 UG/ML CHRONO-LUME (TEST:BH1-542),2,4
complete_blood_count_test_mh110,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,generic_terms,COMPLETE BLOOD COUNT (TEST:MH110),4,6
creatinine,2160-0,Creatinine,Ser/Plas,mg/dL,mg/dL|MG/DL|mg/dl|mg%,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CREATININE - WHOLE BLD BLOOD (TEST:EL:5290003225)|CREATININE (TEST:WC331.0800)|CREATININE (TEST:NHSQE-CRE)|CREATININE-POC (TEST:DCSQE-CRE7)|SERUM CREATININE (TEST:FC10.3200)|CRE POC (TEST:EL:5200003782)|CRE-POC (TEST:BC1-1449)|CREATININE BLOOD (TEST:EL:5200010498)|PLASMA CREATININE (TEST:MCSQ-PCRE)|CREATININE (TEST:WCPCRE)|CREATININE (TEST:MC/CREAT)|CREATININE (TEST:WC326.2175)|CREAT (ISTAT) (TEST:NCCREMRI)|CREATININE (TEST:FC500.1650)|CREATININE (TEST:WCCRE)|CREATININE (TEST:NCCREAT)|CREATININE (TEST:MCCRE)|CREATININE, P/S (TEST:FC82.7058)|CREATININE (TEST:MCSQ-CRE1)|CREATININE (TEST:SCCRE)|CREATININE-POC (TEST:MCSQ-CRE7)|CREATININE (TEST:EL:5200003774)|SERUM CREATININE (TEST:FC10.0220)|CREATININE (TEST:MCSQ-CRE)|CREATININE-POC (TEST:VCSQE-CRE7)|CREATININE (STAT LAB) (TEST:MCSQ-XCRE)|CREAT (ISTAT) (TEST:NCCENCRE)|CREATININE,WHOLE BLD (TEST:BCCREWB)|CREA (TEST:MCSQ-CREA4)|.CREATININE,PLASMA (TEST:WC331.0795)|CREATININE (TEST:MC.CRE)|CREAT (ISTAT) (TEST:NCCREACT)|CREATININE ISTAT (TEST:NCCREAIS)|CREATININE (TEST:FCCRE)|CREATININE (TEST:BCPCRE)|CREATININE (TEST:DHSQE-CRE)|CREATININE-POC (TEST:FCCRE7)|CREATININE BLOOD (TEST:EL:5200003771)|PLASMA CREATININE (TEST:MCPCRE)|CREATININE (TEST:NCSQE-CRE)|CREATININE-POC (TEST:NCSQE-CRE7)|CREATININE (TEST:DCSQE-CRE)|CREATININE (TEST:NHCREAT)|CREATININE (TEST:BC1-7)|CRE POC (TEST:BCCREPOC)|CREA (TEST:MCPOL106)|CREATININE (TEST:DCSQE-PCRE)|.CREATININE,PLASMA (TEST:WC331.0796)|CREATININE (TEST:VCSQE-CRE)|CREATININE (TEST:SC400.1100)|CREATININE (TEST:FC500.1700)|CREATININE (TEST:FC500.1600)",5640,989969
creatinine_dialysis_fluid_clearance,13451-0,Creatinine dialysis fluid clearance,Dial fld+Ser/Plas,mL/min,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ESTIMATED CREATININE CLEARANCE (TEST:FC10.0221),97,663
creatinine_renal_clearance,33558-8,Creatinine renal clearance,Urine+Ser/Plas,,ML/MIN|mL/min,{'ML/MIN': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREAT CLEAR (TEST:NCUCRCL)|EST CREAT CLEARANCE (TEST:MCSQ-ECRCL)|CREATININE CLEARANCE (TEST:DCSQE-DFCLA)|EST CREAT CLEARANCE (TEST:EL:5200004669)|CREATININE CLEARANCE (TEST:WC851.0425),11,43
delivery_device_test_sc301.0600,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,DELIVERY DEVICE (TEST:SC301.0600),5,21
dil_tt_bilvalirudin_blood_test_el_5200004572,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,True,singleton,DIL TT BILVALIRUDIN BLOOD (TEST:EL:5200004572),17,108
dilute_tt_argatroban_blood_test_el_5200004571,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,False,,DILUTE TT ARGATROBAN BLOOD (TEST:EL:5200004571)|DILUTE TT BIVALIRUDIN (TEST:MHSQ-DTTBIV)|DILUTE TT DABIGATRAN (TEST:MHSQ-DTTDAB)|DILUTE TT ARGATROBAN (TEST:MHSQ-DTTARG),8,244
drvvt_with_1:1_pooled_normal_plasma,75513-2,DRVVT with 1:1 Pooled Normal Plasma,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT 1:1 MIX BLOOD (TEST:EL:5290006804),3,5
drvvt_with_1:1_pooled_normal_plasma_actual/normal,75512-4,DRVVT with 1:1 Pooled Normal Plasma actual/Normal,PPP,%,ratio,{'ratio': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT MIX RATIO (TEST:NCSQE-DRVVTM)|DRVVT MIX RATIO (TEST:MCSQ-DRVVTM)|DRVVT MIX RATIO (TEST:SCDRVVTM)|DRVVT MIX RATIO (TEST:FCDRVVTM),9,14
erythrocyte,788-0,Erythrocyte,Bld,%,mm/h|%|MM/HR|MM/HOUR|mm/hr,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SED RATE (TEST:SH100.6400)|RDW (TEST:NCSQE-RDW)|RDW (TEST:SHRDW)|RDW (TEST:MHSQ-RDW4)|RDW (HE) (TEST:FC50.10010)|RDW (TEST:DCSQE-RDW)|RDW (TEST:WHRDW)|ESR (TEST:MHPOL430)|RDW (TEST:MHSQ-RDW3)|ESR (TEST:EL:5200004842)|ESR (TEST:WHESR)|RDW (TEST:VHSQE-RDW)|ESR (TEST:MHSQ-ESR)|SED RATE (TEST:NHSR)|RDW (TEST:NHRDW)|RDW (TEST:MHSQ-RDW)|RDW (TEST:MHSQ-RDW5)|ESR (TEST:NHSQE-ESR)|SED RATE (TEST:DHSQE-ESR)|ERYTHROCYTE SED RATE (TEST:FH601.0980)|ESR (TEST:MHSQ-ESR1)|RDW (TEST:MHRDW)|RDW (TEST:VCSQE-HPRDW2)|ERYTHROCYTE SED RATE (TEST:FH20.0325)|ESR (TEST:SHESR)|SJP-RDW (TEST:BH1-364)|SEDIMENTATION RATE (TEST:VHSQE-ESR)|ESR (TEST:MHESR)|ESR (TEST:MCSQ-ESRSO)|RDW (TEST:NHSQE-RDW)|ESR (TEST:MH136)|RED CELL DIST-CV (TEST:FH601.0270)|ESR (TEST:MH;ESR)|RDW (TEST:MHSQ-RDW1)|ESR (TEST:MHSQ-ESR5)|SEDIMENTATION RATE (TEST:NCSR)|RDW (TEST:BHRDW)|RDW (TEST:FHRDW)|RED CELL DIST-CV (TEST:FH20.0062)|ESR (TEST:MHSQ-ESR4)|ESR (TEST:BH1-11)|RDW (TEST:WH101.0800)|SEDIMENTATION RATE (TEST:WH151.0100)|RDW (TEST:DHSQE-RDW)|RDW BLOOD (TEST:EL:5200012143)|ESR (TEST:MH'ESR)|RDW (TEST:BH1-8)|ESR (TEST:MH.ESR)|ESR (TEST:MHSQ-ESR3)|SJP-ESR (TEST:BH1-404)|ESR (TEST:BHESR)|SED RATE (EDTA) (TEST:NHSREDTA)|ESR (TEST:FHESR)|ESR (TEST:DCSQE-ESR),5919,937555
erythrocyte/arterial_blood,32354-3,Erythrocyte/Arterial blood,BldA,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HEMATOCRIT (TEST:BCHCTC)|HCT (TEST:BC1-332)|HEMATOCRIT (TEST:SCHCTC)|VHCT (TEST:BC1-341)|OHCT (TEST:BC1-1309)|HEMATOCRIT (RT) (TEST:SC301.0003)|HEMATOCRIT (TEST:MCSQ-HCTC)|HEMATOCRIT BLOOD (TEST:EL:5200006610),1258,92055
erythrocyte/blood,4544-3,Erythrocyte/Blood,Bld,L/L;%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HCT (TEST:MHSQ-BTSHCT)|HCT (TEST:SHHCT)|HCT (TEST:VHSQE-HCT)|WIC HEMATOCRIT (TEST:BH1-309)|OP HCT DELTA (TEST:MHSQ-HCTDLT)|HCT (TEST:MHSQ-HCT3)|CBC - HCT (TEST:MH110HCT)|.HEMATOCRIT (TEST:WC953.7961)|HCT (TEST:MH;HCT)|HCT (TEST:NCSQE-HCT)|HCT (ISTAT) (TEST:MCSQ-HCT7)|HCT (TEST:MHPOL403)|HCT (TEST:FHHCT)|HEMATOCRIT (TEST:FH20.0040)|HCT (TEST:NHSQE-HCT)|WIC-HCT (TEST:BH1-406)|HEMATOCRIT (TEST:VCSQE-HEMAT)|HCT (TEST:WH101.0400)|HCT (TEST:NHHCT)|HCT BLOOD (TEST:EL:5200006601)|HCT (TEST:MHSQ-HCT4)|HCT (TEST:MH'HCT)|HCT (TEST:NCHCT)|HCT (TEST:MHSQ-HCT2)|HCT (ISTAT) (TEST:EL:5200006607)|HCT (TEST:MHHCT)|HEMATOCRIT (TEST:WH101.0355)|HEMATOCRIT (HE) (TEST:FC50.1006)|SJP-WIC HCT (TEST:BH1-433)|HEMATOCRIT (TEST:SH100.0500)|HCT (ISTAT) (TEST:NHSQE-HCT7)|HCT (TEST:MH.HCT)|HEMATOCRIT (TEST:FH20.00401)|HEMATOCRIT (TEST:FH601.0230)|HCT (TEST:WHHCT)|HCT (ISTAT) (TEST:NCSQE-HCT7)|HCT (PEDI) (TEST:NHPHCT)|HCT (TEST:MHSQ-HCT)|HCT (ISTAT) (TEST:NCHCTIS)|OP HCT DELTA (TEST:EL:52900002296)|PUMP HCT (TEST:MHSQ-PHCT)|HCT (TEST:BHHCT)|HCT (TEST:BH1-4)|HEMATOCRIT (TEST:DHSQE-HCT)|HCT (TEST:MHSQ-HCT1)|HCT (TEST:MHSQ-HCT5)|HCT (TEST:DCSQE-HCT)|SJP-HCT (TEST:BH1-360),5919,924047
erythrocyte/specimen_volume,4545-0,Erythrocyte/Specimen Volume,Bld,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,MANUAL HCT (TEST:MH116)|MHCT (TEST:MH'MHCT)|HEMATOCRIT (TEST:MC/HCT)|MANUAL HCT (TEST:EL:5200008941)|MHCT (TEST:MHSQ-MHCT1)|MHCT (TEST:MHSQ-MHCT)|FETAL BLOOD HCT (TEST:MHSQ-FHCT)|MHCT (TEST:MHSQ-MHCT3)|HEMATOCRIT (TEST:MCHE)|MHCT (TEST:MH.MHCT),77,872
erythrocyte/venous_blood,41654-5,Erythrocyte/Venous blood,BldV,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VHCT (TEST:BCHCTV)|HEMATOCRIT (TEST:NCHCTCAL)|HCT (BG) BLOOD (TEST:EL:5200006612),1436,26967
erythrocyte_distribution_width,21000-5,Erythrocyte distribution width,RBC,fL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,RDW-CV (TEST:NCRDWCV)|RDWCV (TEST:NHORDWCV)|RDW-CV (TEST:NHRDWCV),757,12416
estimated_average_glucose,27353-2,Estimated average glucose,Bld,mg/dL,mg/dL|MG/DL|mg%,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALC MEAN BLD GLUCOSE (TEST:MCCMBG)|CALC MEAN BLD GLUCOSE (TEST:DCSQE-CMBG)|CALC MEAN BLD GLUCOSE (TEST:NCSQE-CMBG)|CALC MEAN BLD GLUCOSE (TEST:MCSQ-CMBG)|DIAB CALC MEAN GLU (TEST:MCSQ-DCMBG)|MEAN BLOOD GLUCOSE (TEST:WC431.12005)|EST AVERAGE GLUCOSE (TEST:NCESTGLU)|MEAN BLD GLUCOSE (CALC) (TEST:FC500.2275)|CALC MEAN BLD GLUC BLOOD (TEST:EL:5200003381)|CALC MEAN BLD GLUCOSE (TEST:BCCMBG)|CALC MEAN BLD GLUCOSE (TEST:WCCMBG)|CALC MEAN BLD GLUCOSE (TEST:SCCMBG)|CALC MEAN BLD GLUC (TEST:SC401.1503)|MEAN BLOOD GLUCOSE (TEST:WC326.2865)|CALC MEAN BLD GLUCOSE (TEST:FCCMBG)|CALCULATED MEAN BLOOD GLUCOSE (TEST:BH1-567),3494,34392
f2_gene_targeted_mutation_analysis,24476-4,F2 gene targeted mutation analysis,Bld/Tiss,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTHROMBIN GENE MUTATION (TEST:BH1-429),102,133
f5_gene_p_arg506gln,21668-9,F5 gene.p.Arg506Gln,Bld/Tiss,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR V LEIDEN (TEST:SC200.7500)|FACTOR V LEIDEN F5 (TEST:NCSQE-FACVF5)|FAC V LEIDEN R506Q (TEST:DCSQE-F5LRES)|FACTOR V LEIDEN F5 (TEST:BCFACVF5)|FACTOR V MUTATION (LEIDIN) (TEST:WC601.6410)|FACTOR V LEIDEN  R506Q MUTATION BLOOD (TEST:EL:5290006096)|FAC V LEIDEN R506Q (TEST:BCF5LRES)|FACTOR V LEIDEN (TEST:NCSQE-F5DNA1),50,96
f5_gene_targeted_mutation_analysis,21667-1,F5 gene targeted mutation analysis,Bld/Tiss,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,F5 LEIDEN (TEST:NHF5LEI)|FACTOR V LEIDEN (TEST:BCF5DNA1)|APCR MUTATION (TEST:FC69.5075)|F5 LEIDEN (TEST:NCF5LEI)|FACTOR V LEIDEN (TEST:NCFVL1),34,66
factor_inhibitor_xxx,13591-3,Factor inhibitor XXX,PPP,Bethesda units,BU,{'BU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR INHIBITOR (TEST:BHFACINH)|FACTOR INHIBITOR (TEST:MHSQ-FACINH),3,36
fibrin+fibrinogen_fragments,30226-5,Fibrin+Fibrinogen fragments,PPP,ug/mL,uG/ml|mcg/mL|ug/mL,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FDP (TEST:BCFIBDP1)|FSP TITER (TEST:NHTITER)|FIBRIN SPLIT PROD (TEST:MH152)|FIBRINOGEN DP (TEST:BCFIBDP)|FDP (TEST:DCSQE-FIBDP1)|FIBRIN DEGRADATION PROD (TEST:FC20.0476)|FIBRIN SPLIT PRODUCTS (TEST:MHSQ-AFSP),4,19
fibrin_d-dimer,48058-2,Fibrin D-dimer,PPP,ug/L DDU,ng/mL|UG/ML|ug/mL DDU|ng/mL FEU|ng/mL D-DU|mcg/ml|ug/mL|ug/mL FEU|mcg/mL FEU|ug/FEU|TITER|ng/mlDDU|ug/ml|ng/mL D-Dimer|ngFEU/ml,{'ng/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"D-DIMER TEST (TEST:MHDDTEST)|D DIMER, QUANTITATIVE (TEST:SHDDIMQ)|D-DIMER (TEST:MHSQ-DDTZC)|D DIMER (TEST:WH201.1000)|D-DIMER TEST (TEST:MHSQ-DDT)|D-DIMER ELISA (TEST:BH1-270)|FIBRINOGEN EQUIV UNITS (FEU) (TEST:NCSQE-FEUM)|D-DIMER (UG/ML) BLOOD (TEST:EL:5200016653)|D DIMER (MGH) (TEST:SH200.2001)|D-DIMER QUANTITATIVE (TEST:MHSQ-DDT6)|DDIMER (TEST:FH20.0455)|D DIMER, QUANTITATIVE (TEST:NHSQE-DDIMQ)|D-DIMER UNITS (DDU) (TEST:SCDDM)|D-DIMER (TEST:WH201.1054)|D DIMER (TEST:WHDD500)|D-DIMER (TEST:NCSQE-DIMER)|QUANTITATIVE D DIMER (TEST:NHDDIMQ)|D-DIMER SCREEN (TEST:MHDDSCRN)|FIBRINOG EQUIV UNITS (TEST:NCFEU)|D DIMER (TEST:NHDDIM)|FIBRINOGEN EQUIVALENT UNITS (TEST:FC82.9993)|D-DIMER BLOOD (TEST:EL:5290002633)|DDIMER (TEST:WHDDI)|D-DIMER (ELISA) (TEST:MHSQ-DDTZ)|D-DIMER (TEST:WH201.1058)|FIBRINOGEN EQUIV UNITS (FEU) (TEST:FCFEUM)|D-DIMER (TEST:DCSQE-DDITM1)|D-DIMER BLOOD (TEST:EL:5200004219)|D-DIMER BLOOD (TEST:EL:5290007135)|D DIMER TITER (TEST:NHDDIMT)|D-DIMER BLOOD (TEST:EL:5290007312)|D-DIMER (TEST:MCSQ-DIMER)|D-DIMER (TEST:MHSQ-DDTZB)|D-DIMER (TEST:WH201.1050)|D DIMER, QUANTITATIVE (TEST:MHSQ-DDIMQ)|D-DIMER, P (TEST:FC82.9995)|DDIMER (TEST:FC20.0456)|D-DIMER (ELISA) (TEST:DHSQE-DDTZ)|D DIMER POC (TEST:NHDDMPOC)|D-DIMER UNITS (DDU) (TEST:FCDDM)|D-DIMER UNITS (DDU) (TEST:NCSQE-DDM)|D-DIMER (ELISA) (TEST:FHDDTZ)|D DIMER UNITS (TEST:NCDDU)|D-DIMER QUALITATIVE (TEST:MHSQ-DDTZ6)|D-DIMER (ELISA) (TEST:VHSQE-DDTZ)|D-DIMER (ELISA) (TEST:BHDDTZ)|FSP/D-DIMER (TEST:BH1-53)",2783,22624
fibrin_split_prods_test_mhsq-fsp,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,FIBRIN SPLIT PRODS (TEST:MHSQ-FSP)|FIBRIN SPLIT PRODS (TEST:MHFSP),2,3
fibrinogen,3255-7,Fibrinogen,PPP,g/L;mg/dL,mg/dl|MG/DL|G/DL|mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"FIBRINOGEN (TEST:FC20.0451)|FIBRINOGEN (TEST:MCFIB)|FIBRINOGEN (TEST:MHFIB)|FIBRINOGEN (TEST:DHSQE-FIB)|FIBRINOGEN, P (TEST:FC83.0015)|FIBRINOGEN (TEST:NHSQE-FIB)|FIBRINOGEN (TEST:WHFIB)|FIBRINOGEN (TEST:BCFIBPL1)|FIBRINOGEN (TEST:NHFIB)|FIBRINOGEN (TEST:WHZZFIB)|FIBRINOGEN, CLAUSS BLOOD (TEST:EL:5290007137)|FIBRINOGEN (TEST:EL:5210000404)|FIBRINOGEN (TEST:MHSQ-ZZFIB)|FIBRINOGEN (TEST:WH201.0600)|FIBRINOGEN (TEST:FHFIB)|FIBRINOGEN, P (TEST:FCFIBM)|FIBRINOGEN BLOOD (TEST:EL:5200005456)|FIBRINOGEN (TEST:NCFIB)|FIBRINOGEN (TEST:MHSQ-FIB)|FIBRINOGEN, CLAUSS (TEST:NCSQE-CLFIB)|FIBRINOGEN, P (TEST:SCFIBM)|FIBRINOGEN (TEST:BH1-52)|FIBRINOGEN (TEST:BHFIB)|SUPERSTAT FIBRINOGEN (TEST:MHSQ-XFIB)|FIBRINOGEN, CLAUSS (TEST:MCSQ-CLFIB)|FIBRINOGEN, P (TEST:NCFIBC)|FIBRINOGEN, P (TEST:NCSQE-FIBM)",2190,36224
fio2,,,,FIO2/L min,FIO2/L|FIO2/L min|%,{},0.0,9999.0,0.0,9999.0,3,False,singleton,FIO2 (TEST:SC301.0400)|FIO2 % (TEST:BCFIO2P)|FIO2 COMMENT (TEST:NCFIO2E)|FIO2/FLOW BLOOD (TEST:EL:5200005505)|FIO2/FLOW (TEST:BCFIO2)|VEN FIO2 (TEST:NCSQE-FIO2V)|FRACT INSPIRED OXY (TEST:FCAFIO2)|ART FIO2 (TEST:NCSQE-FIO2A)|VEN FIO2 (TEST:MCSQ-FIO2V)|FIO2/FLOW BLOOD (TEST:EL:5290001791)|VEN FIO2 (TEST:SCFIO2V)|FIO2/FLOW MIXED VENOUS (TEST:NCSQE-FIO2MV)|FIO2/FLOW UMBILICAL VEIN (TEST:MCSQ-FIO2UV)|FRACT INSPIRED O2 (TEST:FCVFIO2)|ART FIO2 (TEST:SCFIO2A)|FIO2 BLOOD (TEST:EL:5200005518)|FRACT INSPIRED OXY (TEST:FC90.0200)|FRACT INSPIRED OXY BLOOD (TEST:EL:5200000961)|VEN FIO2 (TEST:MCFIO2V)|FIO2/FLOW (TEST:MCSQ-FIO2)|FIO2 BLOOD (TEST:EL:5210014501)|FIO2/FLOW MIXED VENOUS (TEST:MCSQ-FIO2MV)|FIO2 (TEST:EL:5200005513)|FRACT INSPIRED OXY (TEST:FC90.0065)|FIO2/FLOW (TEST:MC/FIO2)|FIO2CO (TEST:NCFIO2CO)|FIO2 (TEST:NCFIO2IS)|FIO2/FLOW BLOOD (TEST:EL:5200005514)|FIO2/FLOW-POC (TEST:MCSQ-FIO27A)|ART FIO2 (TEST:MCSQ-FIO2A)|ART FIO2 (TEST:MCFIO2A)|ART FIO2 (TEST:WCFIO2A)|FIO2 (TEST:NCFIO2BG)|CAP FIO2 (TEST:MCSQ-FIO2C)|FIO2/FLOW (TEST:MCFIO2)|FIO2 (TEST:NCFIO2)|ART FIO2 (TEST:VCSQE-FIO2A)|FIO2 % BLOOD (TEST:EL:5230000830)|FIO2/FLOW (TEST:MCSQ-FIO2CV),1724,231333
fondaparinux,49060-7,Fondaparinux,Ser/Plas,ug/mL,IU/mL|mg/L|ug/mL,{'mg/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ARIXTRA LEVEL (TEST:DCSQE-ARIXT)|FONDAPARINUX (TEST:BH1-531)|ANTI FXA FONDAPARINUX (TEST:EL:5200005792)|ANTI FXA FONDAPARINUX (TEST:BHFOND)|ANTI FXA FONDAPARINUX (TEST:MHSQ-FOND)|ANTI FXA FONDAPARINUX (TEST:DHSQE-FOND)|ANTI-XA FONDA (TEST:NHHEPFON),78,645
